timestamp,sensor_id,zone_id,bus_id,voltage_pu,current_a,frequency_hz,load_mw,generation_mw,renewable_generation_mw,line_id,line_flow_mw,line_capacity_mw,temperature_c,humidity_percent,storage_soc_percent,fault_status,anomaly_label
2026-05-24T09:00:00+00:00,sensor-line-4-202605240900,zone-2,bus-4,1.0038,81.39,49.9719,6.5,1.071,1.071,line-4,5.189,28.0,25.06,56.85,66.98,normal,normal
2026-05-24T09:00:00+00:00,sensor-line-5-202605240900,zone-3,bus-5,1.007,115.93,50.0003,7.828,1.311,1.311,line-5,6.62,30.0,25.06,56.85,66.98,normal,normal
2026-05-24T09:00:00+00:00,sensor-line-6-202605240900,zone-3,bus-6,1.0067,103.76,49.9855,7.443,2.875,2.875,line-6,5.986,32.0,25.06,56.85,66.98,normal,normal
2026-05-24T09:00:00+00:00,sensor-line-7-202605240900,zone-4,bus-7,1.0113,38.21,49.9865,4.098,3.768,0.94,line-7,2.061,24.0,25.06,56.85,66.98,normal,normal
2026-05-24T09:00:00+00:00,sensor-line-8-202605240900,zone-4,bus-8,1.0102,76.65,50.0141,4.358,0.719,0.719,line-8,4.052,27.0,25.06,56.85,66.98,normal,normal
2026-05-24T09:00:00+00:00,sensor-line-9-202605240900,zone-5,bus-1,1.0093,45.05,49.9928,5.118,4.197,0.8,line-9,3.195,29.0,25.06,56.85,66.98,normal,normal
2026-05-24T09:00:00+00:00,sensor-line-10-202605240900,zone-5,bus-6,1.0053,69.73,49.9781,5.482,1.873,1.873,line-10,4.061,31.0,25.06,56.85,66.98,normal,normal
2026-05-24T10:00:00+00:00,sensor-line-1-202605241000,zone-1,bus-1,1.0027,49.21,50.0018,4.905,4.001,0.982,line-1,2.923,22.0,26.9,46.99,63.42,normal,normal
2026-05-24T10:00:00+00:00,sensor-line-2-202605241000,zone-1,bus-2,1.0089,78.09,49.9887,5.414,1.036,1.036,line-2,4.797,24.0,26.9,46.99,63.42,normal,normal
2026-05-24T10:00:00+00:00,sensor-line-3-202605241000,zone-2,bus-3,1.0078,82.93,50.0151,6.777,2.609,2.609,line-3,5.42,26.0,26.9,46.99,63.42,normal,normal
2026-05-24T10:00:00+00:00,sensor-line-4-202605241000,zone-2,bus-4,1.0044,76.48,49.9824,6.357,1.198,1.198,line-4,4.845,28.0,26.9,46.99,63.42,normal,normal
2026-05-24T10:00:00+00:00,sensor-line-5-202605241000,zone-3,bus-5,1.0027,111.06,49.9721,7.697,1.459,1.459,line-5,6.487,30.0,26.9,46.99,63.42,normal,normal
2026-05-24T10:00:00+00:00,sensor-line-6-202605241000,zone-3,bus-6,1.0122,95.83,50.0019,7.491,2.836,2.836,line-6,5.605,32.0,26.9,46.99,63.42,normal,normal
2026-05-24T10:00:00+00:00,sensor-line-7-202605241000,zone-4,bus-7,1.0126,29.8,49.9886,3.8,3.225,0.867,line-7,1.538,24.0,26.9,46.99,63.42,normal,normal
2026-05-24T10:00:00+00:00,sensor-line-8-202605241000,zone-4,bus-8,1.0124,54.73,50.0045,4.538,0.812,0.812,line-8,3.384,27.0,26.9,46.99,63.42,normal,normal
2026-05-24T10:00:00+00:00,sensor-line-9-202605241000,zone-5,bus-1,0.9982,60.57,49.9797,4.961,3.76,0.791,line-9,3.554,29.0,26.9,46.99,63.42,normal,normal
2026-05-24T10:00:00+00:00,sensor-line-10-202605241000,zone-5,bus-6,1.0077,54.81,50.0069,5.371,2.096,2.096,line-10,3.867,31.0,26.9,46.99,63.42,normal,normal
2026-05-24T11:00:00+00:00,sensor-line-1-202605241100,zone-1,bus-1,1.0181,33.83,50.0328,4.787,4.165,0.997,line-1,2.435,22.0,28.3,46.1,70.03,normal,normal
2026-05-24T11:00:00+00:00,sensor-line-2-202605241100,zone-1,bus-2,1.0091,73.04,49.9849,5.291,1.292,1.292,line-2,4.36,24.0,28.3,46.1,70.03,normal,normal
2026-05-24T11:00:00+00:00,sensor-line-3-202605241100,zone-2,bus-3,1.0064,79.37,49.9842,6.402,2.94,2.94,line-3,4.949,26.0,28.3,46.1,70.03,normal,normal
2026-05-24T11:00:00+00:00,sensor-line-4-202605241100,zone-2,bus-4,1.0127,86.04,49.9922,6.179,1.178,1.178,line-4,4.745,28.0,28.3,46.1,70.03,normal,normal
2026-05-24T11:00:00+00:00,sensor-line-5-202605241100,zone-3,bus-5,1.0064,98.3,49.997,7.474,1.411,1.411,line-5,5.991,30.0,28.3,46.1,70.03,normal,normal
2026-05-24T11:00:00+00:00,sensor-line-6-202605241100,zone-3,bus-6,1.0061,92.96,49.9804,7.298,3.302,3.302,line-6,5.259,32.0,28.3,46.1,70.03,normal,normal
2026-05-24T11:00:00+00:00,sensor-line-7-202605241100,zone-4,bus-7,1.006,23.96,49.969,3.734,3.484,1.183,line-7,1.383,24.0,28.3,46.1,70.03,normal,normal
2026-05-24T11:00:00+00:00,sensor-line-8-202605241100,zone-4,bus-8,1.0052,55.77,50.0148,4.247,0.828,0.828,line-8,3.079,27.0,28.3,46.1,70.03,normal,normal
2026-05-24T11:00:00+00:00,sensor-line-9-202605241100,zone-5,bus-1,1.0099,60.23,50.0041,4.955,4.569,0.955,line-9,3.231,29.0,28.3,46.1,70.03,normal,normal
2026-05-24T11:00:00+00:00,sensor-line-10-202605241100,zone-5,bus-6,1.0045,62.47,49.9902,5.114,2.268,2.268,line-10,3.537,31.0,28.3,46.1,70.03,normal,normal
2026-05-24T12:00:00+00:00,sensor-line-1-202605241200,zone-1,bus-1,1.0046,42.51,50.0049,4.926,3.864,0.793,line-1,2.414,22.0,30.78,43.49,76.06,normal,normal
2026-05-24T12:00:00+00:00,sensor-line-2-202605241200,zone-1,bus-2,1.0105,67.21,49.9793,4.878,0.953,0.953,line-2,3.928,24.0,30.78,43.49,76.06,normal,normal
2026-05-24T12:00:00+00:00,sensor-line-3-202605241200,zone-2,bus-3,0.9985,85.21,49.9865,5.896,2.693,2.693,line-3,4.795,26.0,30.78,43.49,76.06,normal,normal
2026-05-24T12:00:00+00:00,sensor-line-4-202605241200,zone-2,bus-4,1.0081,69.0,49.9859,5.912,1.068,1.068,line-4,4.588,28.0,30.78,43.49,76.06,normal,normal
2026-05-24T12:00:00+00:00,sensor-line-5-202605241200,zone-3,bus-5,1.0089,104.34,49.9956,7.134,1.215,1.215,line-5,5.656,30.0,30.78,43.49,76.06,normal,normal
2026-05-24T12:00:00+00:00,sensor-line-6-202605241200,zone-3,bus-6,1.0136,91.44,50.0124,6.73,3.159,3.159,line-6,5.276,32.0,30.78,43.49,76.06,normal,normal
2026-05-24T12:00:00+00:00,sensor-line-7-202605241200,zone-4,bus-7,1.0069,25.61,49.9929,3.701,3.236,1.049,line-7,2.061,24.0,30.78,43.49,76.06,normal,normal
2026-05-24T12:00:00+00:00,sensor-line-8-202605241200,zone-4,bus-8,1.0132,55.92,49.9881,3.759,0.681,0.681,line-8,3.261,27.0,30.78,43.49,76.06,normal,normal
2026-05-24T12:00:00+00:00,sensor-line-9-202605241200,zone-5,bus-1,1.0171,44.22,49.9969,4.638,3.78,0.805,line-9,3.041,29.0,30.78,43.49,76.06,normal,normal
2026-05-24T12:00:00+00:00,sensor-line-10-202605241200,zone-5,bus-6,1.0147,45.25,49.9946,4.893,2.067,2.067,line-10,3.108,31.0,30.78,43.49,76.06,normal,normal
2026-05-24T13:00:00+00:00,sensor-line-1-202605241300,zone-1,bus-1,1.0143,54.35,50.0183,4.669,3.957,0.733,line-1,2.88,22.0,30.6,48.01,76.61,normal,normal
2026-05-24T13:00:00+00:00,sensor-line-2-202605241300,zone-1,bus-2,1.0065,65.34,50.0021,4.658,0.802,0.802,line-2,3.858,24.0,30.6,48.01,76.61,normal,normal
2026-05-24T13:00:00+00:00,sensor-line-3-202605241300,zone-2,bus-3,1.0093,87.37,50.0049,5.9,2.491,2.491,line-3,4.629,26.0,30.6,48.01,76.61,normal,normal
2026-05-24T13:00:00+00:00,sensor-line-4-202605241300,zone-2,bus-4,1.006,80.36,49.9716,5.89,0.746,0.746,line-4,4.525,28.0,30.6,48.01,76.61,normal,normal
2026-05-24T13:00:00+00:00,sensor-line-5-202605241300,zone-3,bus-5,1.0169,91.0,49.9786,7.194,1.034,1.034,line-5,5.624,30.0,30.6,48.01,76.61,normal,normal
2026-05-24T13:00:00+00:00,sensor-line-6-202605241300,zone-3,bus-6,1.012,80.84,49.9832,6.69,2.671,2.671,line-6,4.937,32.0,30.6,48.01,76.61,normal,normal
2026-05-24T13:00:00+00:00,sensor-line-7-202605241300,zone-4,bus-7,1.0088,32.35,50.0406,3.671,3.158,0.874,line-7,2.092,24.0,30.6,48.01,76.61,normal,normal
2026-05-24T13:00:00+00:00,sensor-line-8-202605241300,zone-4,bus-8,1.0119,65.74,50.0012,4.07,0.547,0.547,line-8,3.323,27.0,30.6,48.01,76.61,normal,normal
2026-05-24T13:00:00+00:00,sensor-line-9-202605241300,zone-5,bus-1,1.0117,57.94,50.0174,4.726,3.568,0.582,line-9,3.168,29.0,30.6,48.01,76.61,normal,normal
2026-05-24T13:00:00+00:00,sensor-line-10-202605241300,zone-5,bus-6,1.002,55.46,49.9726,5.112,1.976,1.976,line-10,3.663,31.0,30.6,48.01,76.61,normal,normal
2026-05-24T14:00:00+00:00,sensor-line-1-202605241400,zone-1,bus-1,1.0096,48.03,49.9888,4.746,3.68,0.627,line-1,2.756,22.0,31.38,41.63,81.43,normal,normal
2026-05-24T14:00:00+00:00,sensor-line-2-202605241400,zone-1,bus-2,1.0039,81.13,49.9892,5.166,0.617,0.617,line-2,4.349,24.0,31.38,41.63,81.43,normal,normal
2026-05-24T14:00:00+00:00,sensor-line-3-202605241400,zone-2,bus-3,1.0132,77.78,49.981,5.987,2.231,2.231,line-3,4.232,26.0,31.38,41.63,81.43,normal,normal
2026-05-24T14:00:00+00:00,sensor-line-4-202605241400,zone-2,bus-4,1.0091,79.62,50.0097,5.795,0.665,0.665,line-4,4.452,28.0,31.38,41.63,81.43,normal,normal
2026-05-24T14:00:00+00:00,sensor-line-5-202605241400,zone-3,bus-5,1.016,105.45,49.9861,6.946,0.876,0.876,line-5,6.103,30.0,31.38,41.63,81.43,normal,normal
2026-05-24T14:00:00+00:00,sensor-line-6-202605241400,zone-3,bus-6,1.0117,99.23,50.0099,6.28,2.475,2.475,line-6,5.486,32.0,31.38,41.63,81.43,normal,normal
2026-05-24T14:00:00+00:00,sensor-line-7-202605241400,zone-4,bus-7,1.0106,34.66,50.0114,3.419,2.886,0.861,line-7,1.839,24.0,31.38,41.63,81.43,normal,normal
2026-05-24T14:00:00+00:00,sensor-line-8-202605241400,zone-4,bus-8,1.009,42.34,49.9776,3.846,0.457,0.457,line-8,2.869,27.0,31.38,41.63,81.43,normal,normal
2026-05-24T14:00:00+00:00,sensor-line-9-202605241400,zone-5,bus-1,1.0018,47.15,49.9988,4.386,3.104,0.549,line-9,2.555,29.0,31.38,41.63,81.43,normal,normal
2026-05-24T14:00:00+00:00,sensor-line-10-202605241400,zone-5,bus-6,1.0127,62.48,49.9854,5.226,1.577,1.577,line-10,3.683,31.0,31.38,41.63,81.43,normal,normal
2026-05-24T15:00:00+00:00,sensor-line-1-202605241500,zone-1,bus-1,1.0113,55.85,49.9859,4.686,3.211,0.322,line-1,2.979,22.0,31.18,43.53,77.96,normal,normal
2026-05-24T15:00:00+00:00,sensor-line-2-202605241500,zone-1,bus-2,1.0099,60.48,49.9774,5.05,0.368,0.368,line-2,4.191,24.0,31.18,43.53,77.96,normal,normal
2026-05-24T15:00:00+00:00,sensor-line-3-202605241500,zone-2,bus-3,0.9982,86.15,50.0272,6.033,1.512,1.512,line-3,5.311,26.0,31.18,43.53,77.96,normal,normal
2026-05-24T15:00:00+00:00,sensor-line-4-202605241500,zone-2,bus-4,1.0087,92.41,49.9685,6.018,0.688,0.688,line-4,5.067,28.0,31.18,43.53,77.96,normal,normal
2026-05-24T15:00:00+00:00,sensor-line-5-202605241500,zone-3,bus-5,1.011,108.72,50.0121,6.871,0.466,0.466,line-5,6.527,30.0,31.18,43.53,77.96,normal,normal
2026-05-24T15:00:00+00:00,sensor-line-6-202605241500,zone-3,bus-6,1.0081,104.54,49.9697,6.931,1.736,1.736,line-6,6.036,32.0,31.18,43.53,77.96,normal,normal
2026-05-24T15:00:00+00:00,sensor-line-7-202605241500,zone-4,bus-7,1.0085,40.16,49.9958,3.253,2.503,0.374,line-7,1.633,24.0,31.18,43.53,77.96,normal,normal
2026-05-24T15:00:00+00:00,sensor-line-8-202605241500,zone-4,bus-8,1.0051,70.54,49.9821,4.065,0.35,0.35,line-8,3.72,27.0,31.18,43.53,77.96,normal,normal
2026-05-24T15:00:00+00:00,sensor-line-9-202605241500,zone-5,bus-1,1.0164,53.82,49.9844,4.457,3.064,0.378,line-9,2.999,29.0,31.18,43.53,77.96,normal,normal
2026-05-24T15:00:00+00:00,sensor-line-10-202605241500,zone-5,bus-6,1.0152,61.42,50.0239,4.773,1.046,1.046,line-10,3.345,31.0,31.18,43.53,77.96,normal,normal
2026-05-24T16:00:00+00:00,sensor-line-1-202605241600,zone-1,bus-1,1.001,40.57,49.9895,4.943,3.661,0.54,line-1,2.806,22.0,29.1,47.85,75.77,normal,normal
2026-05-24T16:00:00+00:00,sensor-line-2-202605241600,zone-1,bus-2,1.01,71.83,49.9646,5.2,0.486,0.486,line-2,4.384,24.0,29.1,47.85,75.77,normal,normal
2026-05-24T16:00:00+00:00,sensor-line-3-202605241600,zone-2,bus-3,1.0118,106.04,49.9821,6.257,1.47,1.47,line-3,5.558,26.0,29.1,47.85,75.77,normal,normal
2026-05-24T16:00:00+00:00,sensor-line-4-202605241600,zone-2,bus-4,0.9955,88.86,50.0261,5.903,0.753,0.753,line-4,4.538,28.0,29.1,47.85,75.77,normal,normal
2026-05-24T16:00:00+00:00,sensor-line-5-202605241600,zone-3,bus-5,1.0082,100.43,49.9624,7.209,0.717,0.717,line-5,5.974,30.0,29.1,47.85,75.77,normal,normal
2026-05-24T16:00:00+00:00,sensor-line-6-202605241600,zone-3,bus-6,1.0084,103.83,50.0221,7.127,1.57,1.57,line-6,6.18,32.0,29.1,47.85,75.77,normal,normal
2026-05-24T16:00:00+00:00,sensor-line-7-202605241600,zone-4,bus-7,1.0048,46.45,50.004,3.902,2.745,0.409,line-7,2.676,24.0,29.1,47.85,75.77,normal,normal
2026-05-24T16:00:00+00:00,sensor-line-8-202605241600,zone-4,bus-8,1.0065,58.07,49.9993,3.86,0.393,0.393,line-8,3.096,27.0,29.1,47.85,75.77,normal,normal
2026-05-24T16:00:00+00:00,sensor-line-9-202605241600,zone-5,bus-1,1.0137,59.53,50.0359,4.841,3.583,0.391,line-9,3.114,29.0,29.1,47.85,75.77,normal,normal
2026-05-24T16:00:00+00:00,sensor-line-10-202605241600,zone-5,bus-6,1.0045,63.78,49.9722,5.207,1.114,1.114,line-10,3.781,31.0,29.1,47.85,75.77,normal,normal
2026-05-24T17:00:00+00:00,sensor-line-1-202605241700,zone-1,bus-1,1.0156,58.64,49.9955,5.634,5.372,0.466,line-1,3.106,22.0,28.07,50.18,69.41,normal,normal
2026-05-24T17:00:00+00:00,sensor-line-2-202605241700,zone-1,bus-2,1.0152,101.7,49.9889,6.189,0.378,0.378,line-2,5.55,24.0,28.07,50.18,69.41,normal,normal
2026-05-24T17:00:00+00:00,sensor-line-3-202605241700,zone-2,bus-3,1.0035,105.96,49.9732,7.243,1.029,1.029,line-3,6.273,26.0,28.07,50.18,69.41,normal,normal
2026-05-24T17:00:00+00:00,sensor-line-4-202605241700,zone-2,bus-4,1.0012,104.55,50.0141,6.711,0.538,0.538,line-4,5.57,28.0,28.07,50.18,69.41,normal,normal
2026-05-24T17:00:00+00:00,sensor-line-5-202605241700,zone-3,bus-5,1.0099,110.86,49.9882,8.202,0.547,0.547,line-5,6.927,30.0,28.07,50.18,69.41,normal,normal
2026-05-24T17:00:00+00:00,sensor-line-6-202605241700,zone-3,bus-6,1.0124,105.71,49.9905,7.821,1.423,1.423,line-6,6.081,32.0,28.07,50.18,69.41,normal,normal
2026-05-24T17:00:00+00:00,sensor-line-7-202605241700,zone-4,bus-7,1.0082,48.65,49.9922,4.459,4.062,0.378,line-7,2.74,24.0,28.07,50.18,69.41,normal,normal
2026-05-24T17:00:00+00:00,sensor-line-8-202605241700,zone-4,bus-8,1.0125,63.03,49.9674,4.334,0.502,0.502,line-8,3.367,27.0,28.07,50.18,69.41,normal,normal
2026-05-24T17:00:00+00:00,sensor-line-9-202605241700,zone-5,bus-1,1.007,45.59,50.0213,5.375,4.599,0.192,line-9,3.0,29.0,28.07,50.18,69.41,normal,normal
2026-05-24T17:00:00+00:00,sensor-line-10-202605241700,zone-5,bus-6,1.0156,69.85,49.991,5.492,0.999,0.999,line-10,4.303,31.0,28.07,50.18,69.41,normal,normal
2026-05-24T18:00:00+00:00,sensor-line-1-202605241800,zone-1,bus-1,1.0036,56.57,49.9917,5.738,5.424,0.402,line-1,2.977,22.0,26.71,54.54,67.6,normal,normal
2026-05-24T18:00:00+00:00,sensor-line-2-202605241800,zone-1,bus-2,1.0076,81.5,49.9568,6.27,0.487,0.487,line-2,5.118,24.0,26.71,54.54,67.6,normal,normal
2026-05-24T18:00:00+00:00,sensor-line-3-202605241800,zone-2,bus-3,1.0129,117.03,49.9924,7.713,1.047,1.047,line-3,6.682,26.0,26.71,54.54,67.6,normal,normal
2026-05-24T18:00:00+00:00,sensor-line-4-202605241800,zone-2,bus-4,1.0108,102.15,49.9876,7.662,0.602,0.602,line-4,6.14,28.0,26.71,54.54,67.6,normal,normal
2026-05-24T18:00:00+00:00,sensor-line-5-202605241800,zone-3,bus-5,1.0064,117.67,49.9764,8.717,0.583,0.583,line-5,6.88,30.0,26.71,54.54,67.6,normal,normal
2026-05-24T18:00:00+00:00,sensor-line-6-202605241800,zone-3,bus-6,1.0082,122.58,49.9663,7.985,1.155,1.155,line-6,6.783,32.0,26.71,54.54,67.6,normal,normal
2026-05-24T18:00:00+00:00,sensor-line-7-202605241800,zone-4,bus-7,1.0069,32.73,50.0163,4.312,4.23,0.48,line-7,2.006,24.0,26.71,54.54,67.6,normal,normal
2026-05-24T18:00:00+00:00,sensor-line-8-202605241800,zone-4,bus-8,0.9982,510.17,49.9724,4.709,0.418,0.418,line-8,29.16,27.0,26.71,54.54,67.6,normal,line_overload
2026-05-24T18:00:00+00:00,sensor-line-9-202605241800,zone-5,bus-1,1.005,63.57,49.9994,5.619,4.829,0.359,line-9,3.493,29.0,26.71,54.54,67.6,normal,normal
2026-05-24T18:00:00+00:00,sensor-line-10-202605241800,zone-5,bus-6,0.91,0.0,49.9744,6.001,0.901,0.901,line-10,0.0,31.0,26.71,54.54,67.6,fault,fault_event
